/pepetop/file_128957032.png,"thatim, tim, love"
/pepetop/file_128957033.png,"chemat, khongthay, khongnhin"
/pepetop/file_128957034.png,"haingon, twofingers"
/pepetop/file_128957035.png,"fuck, ditme, dcm, dm"
/pepetop/file_128957036.png,"buon, sad, tramcam, depressed, suysup"
/pepetop/file_128957037.png,"tanchay, melting"
/pepetop/file_128957038.png,"vodau, nemgach, brick, broke"
/pepetop/file_128957039.png,"what, caigi, wtf, nani"
/pepetop/file_128957040.png,"deohieu, gaidau, wtf, what"
/pepetop/file_128957041.png,"hungthu, hungphan, phankhich, excited"
/pepetop/file_128957042.png,"cuoinherang, nherang, laugh"
/pepetop/file_128957043.png,"caideogi, hoanghot, terror"
/pepetop/file_128957044.png,"treoco, tusat, suicide, hangman"
/pepetop/file_128957045.png,"cuop, trumdau, khungbo, terrorist"
/pepetop/file_128957046.png,"hmm, thinking, suynghi"
/pepetop/file_128957047.png,"buon, sad, khoc, cry, meu, tears"
/pepetop/file_128957048.png,"lungdau, thungdau, headshot"
/pepetop/file_128957049.png,"sung, gun"
/pepetop/file_128957050.png,"nhammattusuong, tusuong, phe, gethigh"
/pepetop/file_128957051.png,"thoaman, satisfy"
/pepetop/file_128957052.png,"yes, yeah, ohyeah"
/pepetop/file_128957053.png,"nigga, gangsta, glass"
/pepetop/file_128957054.png,"khoc, batman, cry, unpleased"
/pepetop/file_128957055.png,"what, caigi, wtf, nani, hoicham"
/pepetop/file_128957056.png,"khongu, xemdienthoaingu"
/pepetop/file_128957057.png,"glass"
/pepetop/file_128957058.png,"dethuong, cute, domat, ngaingung, shy, blush"
/pepetop/file_128957059.png,"dethuong, cute, domat, ngaingung, shy, blush"
/pepetop/file_128957060.png,"cobap, swole"
/pepetop/file_128957061.png,"hoanghot, terror"
/pepetop/file_128957062.png,"saudoi, tramcam, buon, smoke, thuocla"
/pepetop/file_128957063.png,"cuoimim, smile"
/pepetop/file_128957064.png,"chongmong, mongdit, dit, butts"
/pepetop/file_128957065.png,"cuop, trumdau, khungbo, ak, rifle, terrorist"
/pepetop/file_128957066.png,"non, mua, oe, vomit"
/pepetop/file_128957067.png,"tusat, chocodien, buon, sad, suicide, electric"
/pepetop/file_128957068.png,"khoc, buon, sad, cry, trumchan, blanket"
/pepetop/file_128957069.png,"fuck, ditme, dcm, dm"
/pepetop/file_128957070.png,"nguytrang, caitrang, disguise"
/pepetop/file_128957071.png,"nguytrang, caitrang, disguise"
/pepetop/file_128957072.png,"bopvu, gay, nipples"
/pepetop/file_128957073.png,"taycamech, camech"
/pepetop/file_128957074.png,"cavoi, docker, whale"
/pepetop/file_128957075.png,"cavoi, docker, whale"
/pepetop/file_128957076.png,"squidwardpepe"
/pepetop/file_128957077.png,"spongebobpepe"
/pepetop/file_128957078.png,"fuck, ditme, dcm, dm"
/pepetop/file_128957079.png,"buon, smoke, thuocla"
/pepetop/file_128957080.png,"thapnen, candlepepe"
/pepetop/file_128957081.png,"khongu, insomnia, sleepless"
/pepetop/file_128957082.png,"beophe, fat"
/pepetop/file_128957083.png,"tamvoihoasen, voihoasen, shower, sad, buon"
/pepetop/file_128957085.png,"bacsi, doctor"
/pepetop/file_128957087.png,"huytsao, whistle"
/pepetop/file_128957089.png,"buon, soiguongbuon, mirror, sad"
/pepetop/file_128957091.png,"sotcao, sick, fever"
/pepetop/file_128957093.png,"iqman"
/pepetop/file_128957095.png,"buon, sad"
/pepetop/file_128957097.png,"om, gay, hug"
/pepetop/file_128957098.png,"bopdit, bopmong, gay, butts"
/pepetop/file_128957101.png,"cool, glass"
/pepetop/file_128957103.png,"aothuatgia, magician"
/pepetop/file_128957104.png,"woa, wow"
/pepetop/file_128957106.png,"lolang, worry"
/pepetop/file_128957108.png,"kinhtom, tucgian, disgusting, angry"
/pepetop/file_128957110.png,"channan, boring"
/pepetop/file_128957113.png,"good, like"
/pepetop/file_128957115.png,"chemat, khongthay, khongnhin, seenothing"
/pepetop/file_128957117.png,"tanghoa, flowers"
/pepetop/file_128957119.png,"smoke, thuocla, wine, ruou"
/pepetop/file_128957121.png,"thandenpepe, geniepepe, magiclamp"
/pepetop/file_128957123.png,"khoc, buon, sad, cry"
/pepetop/file_128957125.png,"andam, damchet, punch"
/pepetop/file_128957126.png,"metmoi, tired"
/pepetop/file_128957128.png,"crazy, phankhich, excited"
/pepetop/file_128957130.png,"fine, chay, burn, fire"
/pepetop/file_128957133.png,"takemymoney, money, tien"
/pepetop/file_128957135.png,"okay, ok, oke"
/pepetop/file_128957136.png,"glass, mafia"
/pepetop/file_128957138.png,"joker"
/pepetop/file_128957139.png,"elfpepe"
/pepetop/file_128957140.png,"viruspepe"
/pepetop/file_128957141.png,"smoke, thuocla"
